FPR,TPR
0.04945407835581246,0.3559928443649374
0.05009633911368015,0.3559928443649374
0.05009633911368015,0.3613595706618962
0.05073859987154785,0.3613595706618962
0.05073859987154785,0.370304114490161
0.05138086062941554,0.370304114490161
0.05138086062941554,0.3738819320214669
0.05202312138728324,0.3738819320214669
0.05202312138728324,0.3756708407871199
0.05330764290301863,0.3756708407871199
0.05330764290301863,0.3810375670840787
0.054592164418754016,0.3810375670840787
0.054592164418754016,0.3881932021466905
0.05523442517662171,0.3881932021466905
0.05523442517662171,0.39177101967799643
0.057161207450224794,0.39177101967799643
0.057161207450224794,0.3935599284436494
0.057803468208092484,0.3935599284436494
0.057803468208092484,0.3953488372093023
0.05908798972382787,0.3953488372093023
0.05908798972382787,0.39713774597495527
0.05973025048169557,0.39713774597495527
0.05973025048169557,0.4007155635062612
0.06037251123956326,0.4007155635062612
0.06037251123956326,0.40429338103756707
0.06229929351316635,0.40429338103756707
0.06229929351316635,0.40608228980322003
0.06294155427103404,0.40608228980322003
0.06294155427103404,0.407871198568873
0.06486833654463713,0.407871198568873
0.06486833654463713,0.40966010733452596
0.06551059730250482,0.40966010733452596
0.06551059730250482,0.4203935599284436
0.06615285806037251,0.4203935599284436
0.06615285806037251,0.42397137745974955
0.06936416184971098,0.42397137745974955
0.06936416184971098,0.4275491949910555
0.07257546563904946,0.4275491949910555
0.07257546563904946,0.43112701252236135
0.07321772639691715,0.43112701252236135
0.07321772639691715,0.43828264758497315
0.07385998715478484,0.43828264758497315
0.07385998715478484,0.4418604651162791
0.07450224791265253,0.4418604651162791
0.07450224791265253,0.44364937388193204
0.07514450867052024,0.44364937388193204
0.07514450867052024,0.4525939177101968
0.07771355170199101,0.4525939177101968
0.07771355170199101,0.4561717352415027
0.0783558124598587,0.4561717352415027
0.0783558124598587,0.45796064400715564
0.07964033397559409,0.45796064400715564
0.07964033397559409,0.46153846153846156
0.08092485549132948,0.46153846153846156
0.08092485549132948,0.46332737030411447
0.08156711624919717,0.46332737030411447
0.08156711624919717,0.46511627906976744
0.08220937700706486,0.46511627906976744
0.08220937700706486,0.46869409660107336
0.08477842003853564,0.46869409660107336
0.08477842003853564,0.47227191413237923
0.08542068079640334,0.47227191413237923
0.08542068079640334,0.47584973166368516
0.08606294155427104,0.47584973166368516
0.08606294155427104,0.481216457960644
0.08734746307000642,0.481216457960644
0.08734746307000642,0.49552772808586765
0.08863198458574181,0.49552772808586765
0.08863198458574181,0.49731663685152055
0.0899165061014772,0.49731663685152055
0.0899165061014772,0.5026833631484794
0.0905587668593449,0.5026833631484794
0.0905587668593449,0.5116279069767442
0.09120102761721259,0.5116279069767442
0.09120102761721259,0.5134168157423972
0.09377007064868337,0.5134168157423972
0.09377007064868337,0.5152057245080501
0.09505459216441875,0.5152057245080501
0.09505459216441875,0.516994633273703
0.09569685292228645,0.516994633273703
0.09569685292228645,0.5205724508050089
0.09633911368015415,0.5205724508050089
0.09633911368015415,0.5223613595706619
0.09762363519588953,0.5223613595706619
0.09762363519588953,0.5241502683363148
0.09826589595375723,0.5241502683363148
0.09826589595375723,0.5259391771019678
0.09955041746949261,0.5259391771019678
0.09955041746949261,0.5277280858676208
0.10404624277456648,0.5277280858676208
0.10404624277456648,0.5313059033989267
0.10597302504816955,0.5313059033989267
0.10597302504816955,0.5330948121645797
0.10725754656390495,0.5330948121645797
0.10725754656390495,0.5348837209302325
0.10789980732177264,0.5348837209302325
0.10789980732177264,0.5384615384615384
0.10982658959537572,0.5384615384615384
0.10982658959537572,0.5456171735241503
0.1111111111111111,0.5456171735241503
0.1111111111111111,0.5491949910554562
0.11175337186897881,0.5491949910554562
0.11175337186897881,0.5509838998211091
0.1123956326268465,0.5509838998211091
0.1123956326268465,0.552772808586762
0.11496467565831728,0.552772808586762
0.11496467565831728,0.5581395348837209
0.11817597944765575,0.5581395348837209
0.11817597944765575,0.5635062611806798
0.11946050096339114,0.5635062611806798
0.11946050096339114,0.5652951699463328
0.12138728323699421,0.5652951699463328
0.12138728323699421,0.5706618962432916
0.12202954399486192,0.5706618962432916
0.12202954399486192,0.5724508050089445
